1682332853669370112,-32.96680,-19.33121,16.91844,0.91766,0.25197,0.28385,0.11763,
1682332854139873536,-29.32846,-17.36521,13.99730,0.87172,0.36939,0.30702,0.09689,
1682332858184934144,-29.38340,-17.34147,13.99151,0.87095,0.37208,0.30735,0.09242,
1682332858721589760,-29.32267,-17.30552,13.94283,0.87070,0.36726,0.31827,0.07557,
1682332862094766336,-29.27534,-17.28986,13.91285,0.87172,0.36228,0.32331,0.06578,
1682332862594321152,-29.28098,-17.28760,13.91952,0.87720,0.36043,0.31119,0.06140,
1682332863060566016,-29.23056,-17.26457,13.87869,0.87182,0.35785,0.32929,0.05863,
1682332863526996736,-29.20004,-17.25592,13.85329,0.87529,0.35342,0.32716,0.04397,
1682332867090616320,-29.16466,-17.23166,13.82039,0.87536,0.34943,0.33254,0.03256,
1682332935871777280,-29.15876,-17.23201,13.81770,0.87929,0.34778,0.32407,0.02942,
1682332936305453056,-29.12022,-17.21942,13.78850,0.87621,0.34515,0.33534,0.02588,
1682332937706881536,-29.09118,-17.20470,13.75737,0.87745,0.34063,0.33743,0.01395,
1682332948821670144,-29.04194,-17.17703,13.70333,0.87845,0.33906,0.33667,0.00374,
1682332952020112384,-28.99499,-17.16203,13.66133,0.87554,0.33546,0.34767,-0.00534,
1682333176423586816,0.06098,-0.00241,-0.00723,0.99995,-0.00064,0.00034,-0.01025,
1682333177992189440,0.11203,-0.00840,-0.00580,0.99975,-0.00160,-0.00073,-0.02214,
1682333181228563200,0.11192,-0.00121,-0.00563,0.99983,0.00107,-0.00146,-0.01808,
1682333181729389312,-0.66691,0.67122,-0.04037,0.99036,-0.12796,-0.00261,0.05293,
1682333182196449792,-0.64800,0.67410,-0.02897,0.99031,-0.12833,-0.00385,0.05304,
1682333186131139584,-0.63692,0.67638,-0.03966,0.99005,-0.12663,-0.00061,0.06132,
1682333187064728320,-0.55324,0.68536,-0.04907,0.99072,-0.12732,-0.00372,0.04750,
1682333196103133952,-0.54868,0.68397,-0.04835,0.99077,-0.12703,-0.00197,0.04728,
1682333196636748544,-0.55695,0.66746,-0.03792,0.99114,-0.13247,-0.00720,0.00653,
1682333197104631296,-0.55796,0.67081,-0.03788,0.99094,-0.13397,-0.00699,0.00567,
1682333197610167552,-0.55810,0.67040,-0.03851,0.99098,-0.13373,-0.00709,0.00581,
1682333203989259520,-0.55828,0.66997,-0.03813,0.99101,-0.13348,-0.00697,0.00586,
1682333204455240704,-0.56075,0.68922,-0.03662,0.99156,-0.12684,-0.00036,0.02679,
1682333206286144768,-0.56096,0.68922,-0.03626,0.99159,-0.12666,-0.00026,0.02676,
1682333206853017344,-0.56097,0.68923,-0.03626,0.99158,-0.12667,-0.00028,0.02675,
1682333239201491968,-0.53150,0.70070,-0.04396,0.99104,-0.13320,-0.00635,0.00769,
1682333239701935872,-0.44611,0.68750,-0.03853,0.99159,-0.12868,-0.00411,-0.01290,
1682333240669586176,-0.34544,0.67314,-0.04602,0.99128,-0.12913,-0.01396,-0.02205,
1682333241170166016,-0.31502,0.67021,-0.04501,0.99084,-0.13085,-0.02981,-0.01501,
1682333241637400064,-0.29337,0.66844,-0.04440,0.99089,-0.12799,-0.03888,-0.01542,
1682333242538271744,-0.22731,0.66564,-0.04705,0.99146,-0.12693,-0.02367,-0.01843,
1682333242971827712,-0.18167,0.66929,-0.05178,0.99142,-0.12880,-0.01040,-0.01964,
1682333244873301248,0.00452,0.65313,-0.06369,0.99134,-0.12948,-0.00954,-0.01947,
1682333247075058688,0.18835,0.65183,-0.06740,0.99149,-0.12756,-0.01028,-0.02403,
1682333249477558784,0.41651,0.63520,-0.07975,0.99174,-0.12524,-0.01163,-0.02495,
1682333250581174016,0.44286,0.62868,-0.07728,0.99115,-0.12442,-0.02640,-0.03810,
1682333251085015040,0.49339,0.64120,-0.08357,0.99094,-0.12803,-0.00727,-0.03994,
1682333251553270016,0.57572,0.63245,-0.09317,0.98734,-0.14583,0.01940,-0.05926,
1682333252019844352,0.56661,0.64153,-0.09715,0.98611,-0.15547,-0.00653,-0.05811,
1682333252486371328,0.62768,0.61305,-0.08948,0.99069,-0.12637,-0.01446,-0.04861,
1682333252952840704,0.65420,0.60223,-0.09341,0.99022,-0.12755,-0.01138,-0.05531,
1682333254552373504,0.63945,0.61218,-0.07297,0.99330,-0.11438,-0.00099,-0.01677,
1682333255052155136,0.55779,0.67315,-0.11579,0.98759,-0.12829,0.00437,0.09047,
1682333255551979520,0.75146,0.67211,-0.13985,0.98761,-0.12482,0.00351,0.09501,
1682333258318049024,0.75859,0.67381,-0.15249,0.98784,-0.12792,0.00660,0.08814,
1682333258789705984,0.81097,0.67591,-0.15273,0.98838,-0.12741,0.00155,0.08291,
1682333259763710976,0.90091,0.68540,-0.16180,0.98901,-0.12806,-0.00170,0.07393,
1682333260728883456,1.00594,0.68431,-0.16991,0.98969,-0.12916,-0.00273,0.06187,
1682333266132812032,1.10264,0.69646,-0.17627,0.99030,-0.12988,-0.00249,0.04939,
1682333267066663424,1.20520,0.69440,-0.18375,0.99052,-0.13141,-0.00477,0.03968,
1682333267534207488,1.25088,0.69496,-0.18817,0.99091,-0.13164,-0.00488,0.02746,
1682333268470507520,1.33990,0.69312,-0.19116,0.99112,-0.13191,-0.00724,0.01517,
1682333269379020544,1.41975,0.69974,-0.19505,0.99107,-0.13303,-0.00770,0.00568,
1682333270245220864,1.53985,0.70291,-0.20209,0.99128,-0.13169,-0.00547,0.00023,
1682333272869009152,1.52872,0.70831,-0.19272,0.99216,-0.12476,-0.00414,0.00648,
1682333273267532544,1.50768,0.75750,-0.18187,0.98361,-0.10632,0.02099,0.14413,
1682333273699211520,1.52787,0.76014,-0.22251,0.97933,-0.12361,0.01671,0.15920,
1682333275566759680,1.58116,0.76697,-0.22869,0.97827,-0.12144,0.01697,0.16718,
1682333276099738112,1.62102,0.78657,-0.24093,0.97923,-0.12304,0.01550,0.16042,
1682333276665796352,1.68207,0.80482,-0.24730,0.98078,-0.12362,0.01422,0.15028,
1682333277264306944,1.73782,0.82160,-0.25495,0.98207,-0.12300,0.01244,0.14232,
1682333277829562368,1.79291,0.83910,-0.26526,0.98313,-0.12394,0.01225,0.13399,
1682333278428114944,1.85989,0.85345,-0.27236,0.98475,-0.12462,0.01132,0.12086,
1682333278660867584,1.88526,0.85748,-0.27283,0.98518,-0.12415,0.01056,0.11792,
1682333279625424128,1.98767,0.88281,-0.28930,0.98583,-0.12897,0.00600,0.10712,
1682333280663997184,2.10640,0.90629,-0.30034,0.98748,-0.12972,0.00388,0.08972,
1682333281230034432,2.17990,0.91844,-0.30782,0.98822,-0.12939,0.00292,0.08167,
1682333282095755264,2.28111,0.93091,-0.31789,0.98890,-0.13047,0.00116,0.07114,
1682333284729807104,2.28927,0.93192,-0.31840,0.98926,-0.12983,0.00128,0.06710,
1682333285165938944,2.25775,0.95701,-0.29795,0.98482,-0.11584,0.02157,0.12749,
1682333285568928256,2.29984,0.95628,-0.32718,0.97753,-0.12138,0.01722,0.17148,
1682333289939403520,2.30821,0.95997,-0.32839,0.97612,-0.11898,0.01540,0.18111,
1682333290406181632,2.30304,0.97146,-0.33643,0.97738,-0.12231,0.01045,0.17221,
1682333290872976896,2.37036,0.98961,-0.33772,0.97877,-0.12307,0.01532,0.16320,
1682333291339774720,2.42074,1.00310,-0.34816,0.98000,-0.12425,0.01334,0.15489,
1682333291806751744,2.46584,1.01363,-0.35495,0.98173,-0.12404,0.01164,0.14380,
1682333292273990400,2.51109,1.02299,-0.36356,0.98249,-0.12470,0.01196,0.13789,
1682333292741318144,2.56857,1.03491,-0.37179,0.98313,-0.12514,0.01070,0.13298,
1682333295244322816,2.60183,1.03460,-0.37798,0.98359,-0.12401,0.01128,0.13054,
1682333295644918528,2.61493,1.06878,-0.36944,0.97344,-0.10793,0.02390,0.20049,
1682333296045143808,2.58438,1.08019,-0.39435,0.94817,-0.10911,0.03501,0.29638,
1682333296445368320,2.59926,1.10067,-0.38868,0.94839,-0.10987,0.03473,0.29543,
1682333297313012224,2.57863,1.07885,-0.39496,0.94814,-0.10994,0.03394,0.29629,
1682333297813492480,2.58030,1.08240,-0.39304,0.94496,-0.10900,0.03260,0.30676,
1682333298313696512,2.59839,1.09238,-0.40112,0.94297,-0.10606,0.03518,0.31356,
1682333299280640768,2.68346,1.15899,-0.42334,0.94743,-0.10950,0.03394,0.29871,
1682333299780758016,2.73546,1.19480,-0.43708,0.95052,-0.11049,0.03182,0.28861,
1682333300214213888,2.77642,1.21788,-0.44716,0.95478,-0.10990,0.03039,0.27458,
1682333300647652096,2.80482,1.24020,-0.45478,0.95446,-0.10952,0.02887,0.27601,
1682333301081125120,2.83569,1.25223,-0.46009,0.95762,-0.11253,0.02748,0.26371,
1682333301514577920,2.87130,1.26638,-0.46976,0.95873,-0.11230,0.02650,0.25984,
1682333301948997632,2.91566,1.28794,-0.48151,0.96203,-0.11365,0.02385,0.24701,
1682333302383835904,2.95494,1.30820,-0.48846,0.96424,-0.11491,0.02259,0.23776,
1682333302818076160,3.00201,1.32930,-0.50059,0.96576,-0.11373,0.02143,0.23219,
1682333303251402752,3.04549,1.34436,-0.51328,0.96892,-0.11452,0.01670,0.21863,
1682333303651381504,3.08015,1.36547,-0.52252,0.96887,-0.11408,0.02372,0.21842,
1682333304051740416,3.07706,1.36429,-0.52232,0.96913,-0.11414,0.01816,0.21777,
1682333304485482496,3.07758,1.36544,-0.52286,0.96915,-0.11410,0.01855,0.21766,
1682333304952335360,3.07600,1.36451,-0.52322,0.96913,-0.11419,0.01844,0.21772,
1682333305385695744,3.10316,1.37429,-0.53156,0.96978,-0.11444,0.01414,0.21502,
1682333305820604416,3.13739,1.38528,-0.53135,0.97200,-0.11431,0.01403,0.20484,
1682333306293002240,3.17567,1.40274,-0.54469,0.97375,-0.11393,0.01149,0.19672,
1682333306764412672,3.22263,1.42596,-0.55819,0.97577,-0.11493,0.00850,0.18599,
1682333307264002304,3.28286,1.43288,-0.55295,0.97779,-0.11605,0.01365,0.17400,
1682333307697007104,3.27610,1.43210,-0.55812,0.97802,-0.11623,0.00802,0.17294,
1682333308129830656,3.29403,1.43733,-0.56130,0.97841,-0.11672,0.00522,0.17049,
1682333308562564096,3.32331,1.44460,-0.56303,0.97949,-0.11613,0.00894,0.16440,
1682333308995732224,3.36686,1.45907,-0.56669,0.98035,-0.11679,0.00500,0.15887,
1682333309395779072,3.40990,1.46913,-0.56953,0.98179,-0.11657,0.00357,0.14994,
1682333309796305408,3.45281,1.48103,-0.57527,0.98321,-0.11780,0.00257,0.13931,
1682333310200901120,3.51065,1.48643,-0.57076,0.98390,-0.11554,0.00525,0.13625,
1682333310673304576,3.48238,1.49012,-0.57603,0.98396,-0.11783,0.00429,0.13384,
1682333311073914880,3.49023,1.48912,-0.57451,0.98391,-0.11768,0.00535,0.13430,
1682333311473213952,3.48851,1.48993,-0.57537,0.98391,-0.11808,0.00505,0.13399,
1682333311905767424,3.47513,1.49875,-0.57111,0.98266,-0.11453,0.00520,0.14571,
1682333312338170880,3.54221,1.46813,-1.15852,0.96538,-0.09591,-0.04464,0.23845,
1682333312803729408,3.44968,1.58116,-0.79447,0.96829,-0.10492,-0.00426,0.22670,
1682333313236337920,3.44420,1.58597,-0.78071,0.96845,-0.10485,-0.00260,0.22605,
1682333313635578880,3.45185,1.57989,-0.77305,0.96819,-0.10498,-0.00192,0.22710,
1682333314068276992,3.45583,1.56258,-0.84874,0.96792,-0.10418,-0.01059,0.22840,
1682333314500957696,3.47612,1.54698,-0.88610,0.96740,-0.10361,-0.01473,0.23060,
1682333314900312064,3.48579,1.53192,-0.86847,0.96683,-0.10429,-0.01306,0.23278,
1682333315299632896,3.49108,1.52450,-0.84601,0.96648,-0.10495,-0.01075,0.23404,
1682333315765489664,3.48724,1.53859,-0.90087,0.96702,-0.10396,-0.01644,0.23193,
1682333316231785472,3.48676,1.53839,-0.90074,0.96704,-0.10382,-0.01636,0.23191,
1682333316631387648,3.48695,1.53867,-0.90087,0.96707,-0.10368,-0.01630,0.23187,
1682333317030662144,3.51150,1.55472,-0.90692,0.96530,-0.10443,-0.01662,0.23879,
1682333317462913280,3.54076,1.56845,-0.91190,0.96536,-0.10447,-0.02242,0.23805,
1682333317895326720,3.57529,1.58797,-0.72891,0.96880,-0.11065,0.00038,0.22177,
1682333318295095808,3.63291,1.61956,-0.70816,0.97045,-0.11136,0.00281,0.21403,
1682333318728157184,3.69975,1.64165,-0.71007,0.97312,-0.11362,-0.00012,0.20033,
1682333319194247680,3.75781,1.62377,-0.69739,0.97486,-0.11610,-0.00016,0.19017,
1682333319660189952,3.84319,1.66007,-0.70628,0.97735,-0.11646,0.00040,0.17672,
1682333320092707072,3.91075,1.68222,-0.70920,0.97856,-0.11711,0.00051,0.16942,
1682333320425321472,3.95642,1.69872,-0.71150,0.98030,-0.11943,-0.00254,0.15727,
1682333320724611584,4.00635,1.71346,-0.71143,0.98204,-0.11961,-0.00332,0.14588,
1682333321057272320,4.06420,1.73086,-0.71744,0.98322,-0.12012,-0.00310,0.13728,
1682333321323339008,4.10963,1.74017,-0.71968,0.98453,-0.12069,-0.00523,0.12695,
1682333321622603264,4.12144,1.74978,-0.70874,0.98310,-0.12040,-0.03411,0.13363,
1682333321956364032,4.18220,1.75779,-0.69844,0.98314,-0.11259,-0.04080,0.13818,
1682333322257852928,4.19722,1.77141,-0.69415,0.98109,-0.11407,-0.05998,0.14438,
1682333322660089600,4.19621,1.77949,-0.69986,0.98265,-0.11205,-0.06665,0.13191,
1682333323060580352,4.23733,1.78226,-0.70349,0.98450,-0.11577,-0.03548,0.12684,
1682333323426911232,4.24489,1.78419,-0.71070,0.98489,-0.11937,-0.02264,0.12342,
1682333323759888640,4.29823,1.78449,-0.71750,0.98816,-0.12460,-0.00262,0.08947,
1682333324492496128,4.37360,1.79023,-0.72220,0.98831,-0.12582,-0.01164,0.08526,
1682333324892123648,4.46808,1.80977,-0.74784,0.98751,-0.14564,0.01618,0.05797,
1682333325192030720,4.51431,1.80169,-0.74320,0.99084,-0.12858,-0.00859,0.04033,
1682333325458596352,4.51709,1.80272,-0.74133,0.99140,-0.12580,-0.01348,0.03343,
1682333328306254592,4.51881,1.80331,-0.74166,0.99133,-0.12625,-0.01408,0.03355,
1682333328576390144,4.53459,1.82458,-0.73767,0.99007,-0.09888,0.00392,0.09980,
1682333328846675456,4.74820,2.39718,-0.90898,0.98281,0.02796,0.01547,0.18181,
1682333329283782912,5.02314,4.66500,-1.04400,0.98703,0.07690,-0.05084,-0.13144,
1682333329654607616,4.59305,3.94225,-0.77188,0.99892,-0.01405,0.04325,0.00934,
1682333333618302464,4.13678,3.88613,-0.79242,0.99913,-0.00519,0.04095,0.00641,
1682333334017411072,4.17305,3.88813,-0.79663,0.99910,-0.00453,0.03962,0.01436,
1682333334416644864,4.23317,3.88803,-0.80659,0.99919,-0.00602,0.03976,-0.00093,
1682333335281648640,4.37123,3.87952,-0.81724,0.99866,-0.00776,0.04789,-0.01825,
1682333342834350336,4.36466,3.87997,-0.82145,0.99886,-0.00848,0.04244,-0.02004,
1682333344871616512,4.49684,3.88392,-0.84462,0.99770,-0.01700,0.02120,-0.06210,
1682333345374806272,4.55273,3.86726,-0.86483,0.99630,-0.01451,0.03314,-0.07791,
1682333345944841984,4.55942,3.86603,-0.85822,0.99611,-0.01402,0.03913,-0.07774,
1682333349381510400,4.56007,3.86812,-0.85492,0.99608,-0.01317,0.03936,-0.07815,
1682333349915245056,4.59087,3.86876,-0.86948,0.99548,-0.01486,0.03718,-0.08607,
1682333350482655232,4.67185,3.84626,-0.87829,0.99396,-0.01535,0.03738,-0.10206,
1682333351016612096,4.70080,3.85608,-0.89417,0.99186,-0.01820,0.03477,-0.12116,
1682333351516940800,4.71241,3.83799,-0.88097,0.99206,-0.01805,0.03728,-0.11877,
1682333352150681856,4.74378,3.82306,-0.88132,0.99102,-0.01824,0.03861,-0.12673,
1682333352717701120,4.81192,3.79290,-0.89718,0.98990,-0.01794,0.03708,-0.13568,
1682333353251364608,4.85712,3.77428,-0.90329,0.98782,-0.01959,0.03610,-0.15005,
1682333353885084928,4.90271,3.75840,-0.90681,0.98639,-0.02084,0.03553,-0.15917,
1682333355286052352,4.91450,3.76201,-0.90411,0.98612,-0.01981,0.03655,-0.16076,
1682333356120123904,4.96557,3.73143,-0.91601,0.98177,-0.02319,0.03545,-0.18528,
1682333356653764096,5.01894,3.71589,-0.92394,0.97934,-0.02481,0.03532,-0.19757,
1682333357154240000,5.08352,3.67891,-0.93470,0.97662,-0.02516,0.03493,-0.21061,
1682333357888763648,5.12620,3.65897,-0.93755,0.97409,-0.02696,0.03530,-0.22177,
1682333360156758016,5.15497,3.64785,-0.93861,0.97122,-0.02827,0.03705,-0.23359,
1682333360523624704,5.17264,3.62696,-0.93753,0.96865,-0.03040,0.03521,-0.24403,
1682333360890484992,5.19736,3.62246,-0.94430,0.96595,-0.03085,0.03776,-0.25408,
1682333361824384768,5.29137,3.55877,-0.95765,0.96134,-0.03255,0.03520,-0.27116,
1682333362192974080,5.32560,3.53591,-0.95917,0.95856,-0.03261,0.03742,-0.28052,
1682333362598826752,5.36030,3.50890,-0.96403,0.95408,-0.03318,0.03679,-0.29541,
1682333363038952704,5.38708,3.48213,-0.96978,0.95095,-0.03652,0.03515,-0.30515,
1682333364238651392,5.38430,3.48412,-0.96875,0.95065,-0.03444,0.03836,-0.30595,
1682333364638647808,5.39541,3.47906,-0.95245,0.95995,-0.01616,0.04209,-0.27653,
1682333364971949568,5.40415,3.52189,-0.98003,0.99155,0.00280,0.03135,-0.12587,
1682333365405974016,5.25655,3.55115,-0.98340,0.99436,-0.01293,0.03720,-0.09852,
1682333365806899712,5.45140,3.46303,-1.07902,0.99515,-0.01950,0.00448,-0.09634,
1682333366708054016,5.44851,3.46811,-1.07509,0.99528,-0.01630,0.00479,-0.09550,
1682333367208433920,5.45639,3.88902,-1.08098,0.99599,-0.07982,0.02571,0.03105,
1682333367610306560,5.45270,3.88627,-1.07880,0.99578,-0.08225,0.02501,0.03216,
1682333372007462144,5.45977,3.88685,-1.08882,0.99607,-0.08016,0.02158,0.03101,
1682333372373942016,5.48323,3.88457,-1.09249,0.99609,-0.08257,0.02044,0.02403,
1682333372776760576,5.52561,3.88840,-1.09530,0.99622,-0.08119,0.02216,0.02147,
1682333373179732992,5.55294,3.88051,-1.10418,0.99653,-0.07835,0.02015,0.01959,
1682333373580635648,5.60080,3.87895,-1.10924,0.99684,-0.07674,0.01865,0.00836,
1682333373979662336,5.64203,3.87828,-1.11913,0.99645,-0.08220,0.01708,0.00612,
1682333374378582272,5.67579,3.87152,-1.12989,0.99626,-0.08481,0.01648,-0.00312,
1682333374777411584,5.71244,3.88151,-1.13838,0.99605,-0.08649,0.01386,-0.01472,
1682333375275745792,5.76557,3.88253,-1.15007,0.99594,-0.08672,0.01165,-0.02117,
1682333375641352192,5.79869,3.88904,-1.15911,0.99554,-0.08791,0.00884,-0.03312,
1682333376073364736,5.85324,3.84330,-1.15080,0.99565,-0.08716,0.01232,-0.03037,
1682333376538644736,5.90048,3.81728,-1.14152,0.99507,-0.08886,0.01235,-0.04228,
1682333376937442560,5.94382,3.80945,-1.12701,0.99515,-0.08797,0.01639,-0.04091,
1682333377336074240,5.98421,3.79768,-1.12559,0.99510,-0.08955,0.01808,-0.03790,
1682333377701829632,5.99285,3.78672,-1.12448,0.99519,-0.08862,0.01682,-0.03823,
1682333378100707584,5.99335,3.78886,-1.13299,0.99505,-0.08995,0.01626,-0.03889,
1682333378500669696,5.98191,3.83970,-1.15282,0.99561,-0.08738,0.01439,-0.03033,
1682333378902721536,6.97774,3.57412,-1.60683,0.97488,-0.14717,-0.15729,0.05667,
1682333379271538944,6.87961,3.14552,-1.51768,0.91451,-0.32899,-0.19910,0.12570,
1682333380071091456,6.81177,3.26773,-1.64021,0.97485,-0.11121,-0.14996,0.12170,
1682333380470534656,6.79762,3.26645,-1.64395,0.97385,-0.11352,-0.15325,0.12343,
1682333380836823040,6.83211,3.27929,-1.64003,0.97537,-0.11627,-0.14547,0.11824,
1682333381236350464,6.85042,3.28057,-1.63493,0.97362,-0.11793,-0.15017,0.12496,
1682333381669751040,6.89690,3.29832,-1.62731,0.97372,-0.11998,-0.15214,0.11969,
1682333382103426816,6.94609,3.30570,-1.61794,0.97436,-0.11931,-0.15065,0.11704,
1682333382570462720,7.00163,3.29421,-1.63004,0.97372,-0.11955,-0.15539,0.11592,
1682333383004118016,7.04706,3.30890,-1.65143,0.97439,-0.11956,-0.16375,0.09728,
1682333383437793792,7.10182,3.31626,-1.62432,0.97525,-0.11940,-0.16255,0.09059,
1682333383873544960,7.15308,3.30385,-1.58283,0.97672,-0.11819,-0.15777,0.08467,
1682333384309560576,7.20515,3.31189,-1.58343,0.97738,-0.11922,-0.15732,0.07600,
1682333384743560192,7.20215,3.30619,-1.56826,0.97678,-0.11824,-0.16075,0.07792,
1682333385210019328,7.22670,3.30997,-1.58174,0.97645,-0.11871,-0.16467,0.07303,
1682333385643075584,7.24958,3.30748,-1.56154,0.97714,-0.11828,-0.16620,0.05995,
1682333386042722816,7.29161,3.30594,-1.54889,0.97818,-0.11554,-0.16539,0.04957,
1682333386509000448,7.34133,3.31912,-1.52815,0.97905,-0.11532,-0.16275,0.04101,
1682333387009003008,7.39946,3.31581,-1.51663,0.97930,-0.11233,-0.16640,0.02579,
1682333387475609856,7.41786,3.32293,-1.49719,0.98027,-0.11200,-0.16154,0.02058,
1682333387975313152,7.40530,3.34904,-1.45999,0.98161,-0.10829,-0.14341,0.06444,
1682333388508760576,7.71156,3.99311,-1.71735,0.96815,0.07606,-0.23844,-0.00644,
1682333388911909632,7.86236,4.21141,-1.64972,0.96225,0.03631,-0.25313,0.09314,
1682333390663855872,7.84132,4.13190,-1.66771,0.96130,0.02643,-0.25308,0.10558,
1682333391129722112,7.85334,4.15943,-1.66495,0.96117,0.03090,-0.25445,0.10223,
1682333391528934656,7.84349,4.16309,-1.66567,0.96158,0.03143,-0.25326,0.10120,
1682333394657251584,7.76910,4.14449,-1.71220,0.96272,0.03046,-0.25366,0.08884,
1682333396754054400,7.70016,4.12463,-1.74040,0.96306,0.03074,-0.25287,0.08735,
1682333397186745856,7.65547,4.11947,-1.75948,0.96401,0.03234,-0.25119,0.08085,
1682333398385034496,7.58402,4.15388,-1.79168,0.95934,0.02505,-0.25144,0.12575,
1682333398784943104,7.56947,4.18984,-1.79277,0.92117,-0.00963,-0.24819,0.29960,
